,Brand,Model,ModelVersion,Price,Carrosserie,État,Portes,Version pays,Kilométrage,Année,Puissance kW (CH),Transmission,Vitesses,Carburant,Couleur extérieure,Accoudoir,Assistant de démarrage en côte,Capteurs d'aide au stationnement arrière,Capteurs d'aide au stationnement avant,Climatisation,Climatisation automatique,Detecteur de lumiere,Detecteur de pluie,Regulateur de vitesse,Rétroviseurs lateraux electriques,Sieges electriques,Start/Stop automatique,Système de navigation,Vitres electriques,Volant en cuir,Volant multifonctions,Véhicule non fumeur,Sellerie cuir,MP3,Radio,Soundsystem,"Jantes alliage (13"")",Feux anti-brouillard,Sièges sport,Suspension sport,Rétroviseurs latéraux électriques,Sièges arrières 1/3 - 2/3,CD,Ordinateur de bord,ABS,Direction assistée,Verrouillage centralisé avec télécommande,"Jantes alliage (15"")",Pack Sport,Vitres électriques,Airbag avant,Airbag conducteur,Airbag passager,Verrouillage centralisé,"Climatisation automatique, bi-zone",Détecteur de lumière,Détecteur de pluie,Pare-brise chauffant,Radar de recul,Régulateur de vitesse,Sièges chauffants,Sièges électriques,Toit ouvrant,Toit panoramique,Vitres teintées,ESP,Attache remorque,"Jantes alliage (16"")",Pneus été,Airbag arrière,Airbags latéraux,Isofix,Phares de jour,Verrouillage centralisé sans clé,Anti-démarrage,Phares au Xénon,Jantes alliage,Système de nettoyage des phares,Siège à réglage lombaire,Anti-patinage,Phares directionnels,Jantes acier,Roue de secours,Roue de urgence,Radio numérique,Siège passager repliable,Dispositif mains libres,Alarme,LED phare de jour,Frein de stationnement électronique,Kit de dépannage,Pneus tout temps saisons,Affichage tête haute,USB,Pneus neige,Bluetooth,Assistant feux de route,Feux de route non éblouissants,Limiteur de vitesse,Phares au LED,Système d'appel d'urgence,Système de contrôle de la pression pneus,Système de détection de la somnolence,Catalyseur,Commande vocale,"Jantes alliage (17"")",Prolongateur d'autonomie,Rétroviseur intérieur anti-éblouissement automatique,Séparateur pour coffre,Chauffage auxiliaire,Sièges ventilés,Écran multifonction entièrement numérique,Alerte de franchissement involontaire de lignes,Caméra d'aide au stationnement,Hayon arrière électrique,Hotspot Wi-Fi,Sièges massants,Suspension pneumatique,Volant chauffant,Chargeur smartphone à induction,Assistant au freinage d'urgence,Assistant de vision nocturne,Avertisseur d'angle mort,Détection des panneaux routiers,Régulateur de distance,Système d'avertissement de distance,Ecran tactile,Éclairage d'ambiance,360° caméra,Android Auto,Apple CarPlay,Streaming audio intégré,Porte coulissante droite,Système d'aide au stationnement automatique,Porte-bagages,Phares Full LED,"Jantes alliage (19"")",Pack hiver,Palettes de changement de vitesses,Porte coulissante gauche,Compatible E-10,Cloison de cabine,Kit fumeur,Phares bi-xénon,Phares laser,"Jantes alliage (18"")","Climatisation automatique, 4 zones",Déflecteur,Coupe vent (pour cabriolet),Réglage électrique du siège arrière,"Jantes alliage (21"")",Trappe à ski,"Jantes alliage (20"")",Fonction TV,"Jantes alliage (22"")","Climatisation automatique, 3 zones",Porte coulissante,Tuning,Volant à droite,Fonctionne au biodiesel,"Jantes alliage (23"")",Auvent,Equipement handicapé,"Jantes alliage (14"")"
2773,Audi ,TDI BREAK S-TRONIC ULTRA PACK BUSINESS,A4,249001.0,Break,Occasion,5,N/A,91 000 km,05/2018,110 kW (150 CH),Boîte automatique,N/A,Diesel (Filtre à particules),Gris,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,N/A,True,,True,,,,,,True,,True,True,True,True,True,,,True,,True,True,,,True,True,,True,True,True,,,,,,,,,,True,True,,,,,,,,True,,,True,,,,True,,True,,,,,True,,True,,,True,,True,True,,,,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2774,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,Audi ,S-Line,A3,23990.0,Autres,Occasion,5,N/A,61 000 km,06/2018,110 kW (150 CH),Boîte automatique,7,Super 95,Gris,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,Oui,,True,True,,,,,,,,True,True,True,,,,,True,True,True,True,,True,,,True,True,True,True,,,,True,True,,,True,True,True,True,,,,,,,,,True,,,,,,,,True,,,,,True,True,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,True,,True,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,Audi ,Sport/Quattro/S Tronic/Navi,Q3,27490.0,SUV/4x4/Pick-Up,Occasion,5,N/A,73 645 km,07/2018,110 kW (150 CH),Boîte automatique,7,Diesel,Blanc,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,,,,,True,,True,,,True,True,True,,,,,,True,True,True,,True,True,,True,True,True,,,,,True,,,,,True,True,True,,True,True,True,,,True,,,,,,,True,,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,Audi ,2.0 TDI Quattro Sport S-Tronic REGUL GPS LED 1°M.,Q2,27350.0,SUV/4x4/Pick-Up,Occasion,5,Luxembourg,51 000 km,07/2018,110 kW (150 CH),Boîte automatique,N/A,Diesel,Gris,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,N/A,,True,,,,,True,,,True,True,True,,,True,,,,,True,True,,True,True,True,,True,True,,,,,,True,,,,,True,True,,,,,,,,True,,,,,,,,,True,True,,,,True,,True,,,True,True,,True,True,,,True,,,,,,,,,,True,,,,,True,,,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,Audi ,2.0 TDI 150 QUATTRO BUSINESS GPS,Q3,269901.0,SUV/4x4/Pick-Up,Occasion,5,N/A,37 897 km,07/2018,110 kW (150 CH),Boîte manuelle,6,Diesel,Noir,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,Oui,,,,,,True,True,,,,,True,True,True,True,,,True,,,,True,,True,True,,True,True,True,,True,True,True,True,,,,,,True,True,,True,True,True,,,True,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,Audi ,2.0 TDI Sportback S tronic,A3,17900.0,Break,Occasion,5,N/A,106 800 km,07/2018,110 kW (150 CH),Boîte automatique,7,Diesel (Filtre à particules),Gris,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,N/A,,True,True,True,,,True,True,True,,True,True,True,True,True,,,True,True,True,True,,,True,True,,True,True,True,True,True,,True,True,True,,,True,True,True,,True,True,,True,True,,True,True,True,,True,True,True,True,True,True,True,,True,,True,True,True,True,,,True,,True,True,,True,,,True,,True,,True,,True,,True,True,,True,True,True,,True,True,,True,True,,,,,,,True,True,,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,
2780,Audi ,sportback 1.4 tdi 90,A1,189991.0,Berline,Occasion,5,N/A,44 349 km,07/2018,67 kW (91 CH),Boîte manuelle,N/A,Diesel,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,Audi ,1.6 TDI Sportback,A1,17000.0,Berline,Occasion,5,N/A,75 000 km,07/2018,85 kW (116 CH),Boîte automatique,5,Diesel,Bleu,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,N/A,,,True,,,,,,True,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,True,True,,,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,Audi ,SPORTBACK TFSI ULTRA,A1,169001.0,Citadine,Occasion,5,N/A,78 000 km,08/2018,60 kW (82 CH),Boîte manuelle,N/A,Essence,Noir,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,,,True,,True,True,True,True,True,,,True,,True,True,True,,,,,,True,,,,,,,,,,,,True,True,,,,,,,True,,,,,,,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,Audi ,Sportback 35 TFSi S-Line S-Tro,A3,309901.0,Berline,Occasion,4,N/A,32 958 km,08/2018,110 kW (150 CH),Boîte automatique,7,Essence,Noir,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,True,,,,,,,,True,,,True,,True,,,True,,,True,True,,,True,True,,True,True,True,,,,True,True,,,,,True,True,,,True,True,True,,,True,,,,,,,,,True,True,,,,True,,True,,,,,,True,,,,,,True,,,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,Audi ,Sportback 30 TDI S-Tronic CUIR REGUL GPS 1° MAIN,A3,20890.0,Berline,Occasion,5,N/A,57 000 km,10/2018,85 kW (116 CH),Boîte automatique,N/A,Diesel,Gris,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,N/A,True,True,,,,,,,,True,True,True,,,True,,,,,True,True,,True,True,True,,True,True,True,,,,,True,,True,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,Audi ,1.6 TDi Sportback S-Tronic Pack Sport,A3,20950.0,Berline,Occasion,5,Luxembourg,79 000 km,11/2018,85 kW (116 CH),Boîte automatique,N/A,Diesel (Filtre à particules),Noir,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,True,,True,True,,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,,,,,True,True,,,,True,True,True,True,,True,True,,,,True,,,,,,,,True,True,True,,,,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,Audi ,Sportback 35 TFSi Sport S-Tron,A3,299901.0,Berline,Occasion,4,N/A,33 301 km,11/2018,110 kW (150 CH),Boîte automatique,7,Essence,Gris,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,True,Oui,True,,,,,,,,,,,,,,,,,,,True,True,True,,,,,True,True,True,,,,,True,,,,,True,True,,,True,True,True,,True,True,,,,,,,,True,True,True,,,,True,,True,,,,,,,,,,,,,,,,True,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,Audi ,Sportback 35 TFSI CoD 150 S tronic 7 S Line,A3,269001.0,Berline,Occasion,5,N/A,34 900 km,12/2018,110 kW (150 CH),Boîte automatique,7,Essence,Noir,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,N/A,,,True,,,,True,True,True,True,True,True,True,True,True,,True,,True,True,True,,,True,True,,True,True,True,,True,True,,True,,,,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,
2789,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,Audi ,30 TDI SPORT S-TRONIC,Q2,259901.0,SUV/4x4/Pick-Up,Occasion,5,Luxembourg,57 679 km,01/2019,85 kW (116 CH),Boîte automatique,7,Diesel (Filtre à particules),Noir,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,,,,,,True,,True,True,True,True,True,,,True,,True,True,,,True,True,,True,True,True,,,,True,True,,,,True,True,True,,,,,,,,,,,,,,,True,,True,True,,,,True,True,True,,,,True,,True,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,Audi ,AVANT 35 TDI S-TRONIC - TOIT PANO - REGUL - PDC,A4,23490.0,Break,Occasion,5,Belgique,62 895 km,01/2019,110 kW (150 CH),Boîte automatique,7,Diesel (Filtre à particules),Rouge,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,,True,True,True,True,True,True,True,True,,,True,True,True,True,,,True,True,,True,True,,,True,True,True,True,,True,,,True,True,,True,True,,,,,True,,,,True,,,True,True,True,True,,True,,True,,True,,,True,,True,True,,,,,,True,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,True,,,,,,,,,,,,
2793,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,Audi ,Sport/35TFSI/LED/Navi/S Tronic,Q2,25990.0,SUV/4x4/Pick-Up,Occasion,5,N/A,48 491 km,03/2019,110 kW (150 CH),Boîte automatique,7,Essence,Gris,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,,,,True,,,True,,True,True,,True,,,,,,True,True,True,,True,True,,True,True,True,,,,,True,,,,,True,,True,,True,,True,True,,True,,,,,,,True,,True,True,,,,True,,True,,,,True,True,True,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,Audi ,berline 2.0 tfsi s-line 190 cv s-tronic,A3,27999.0,Berline,Occasion,5,N/A,63 186 km,03/2019,142 kW (193 CH),Boîte automatique,N/A,Essence,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,Audi ,N/A,A1,22690.0,Autres,Occasion,5,N/A,75 000 km,03/2019,85 kW (116 CH),Boîte automatique,N/A,Essence,Noir,False,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,N/A,True,,True,,,True,,,True,,,True,,True,,,,,True,True,True,,,True,,,True,True,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,,,,,True,,True,,,True,,,,,,True,,,,,,,,True,True,,,,True,,True,True,True,True,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,Audi ,Sportback 30 Tdi Sport,A3,229901.0,Berline,Occasion,4,N/A,59 303 km,03/2019,85 kW (116 CH),Boîte manuelle,6,Diesel,Gris,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,Oui,,,,,,,,,,,,True,,True,,,,,,True,True,True,,,,,True,,True,,,,,True,,,,,True,True,True,,True,True,True,,,True,,,,,,,,True,,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,Audi ,35TFSI/S tronic/LED/Comfort+,A1,244901.0,Citadine,Occasion,5,N/A,54 108 km,05/2019,110 kW (150 CH),Boîte manuelle,6,Essence,Noir,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,,,,,,,True,,,True,True,True,,,,,,True,True,True,,True,True,,True,True,True,,,,True,True,,,,,True,True,True,,True,,True,,,True,,,,,True,,True,True,True,,,,,True,,True,,,,True,True,,,,,,,,,True,,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,Audi ,1.5 TFSi 150 Sportback,A3,24950.0,Berline,Occasion,5,Luxembourg,53 000 km,05/2019,110 kW (150 CH),Boîte manuelle,6,Essence,Rouge,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,True,True,True,True,,True,True,True,True,,True,True,,True,True,True,,True,True,,True,True,True,,,,True,True,,,,,,True,True,,True,True,,,,True,,,,,,,,True,True,True,,,,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,Audi ,SPORTBACK 1.5 TFSI S-TRONIC°ACC°PDC,A3,237901.0,Berline,Occasion,4,N/A,41 200 km,06/2019,110 kW (150 CH),Boîte automatique,N/A,Essence,Gris,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,Oui,,True,True,True,,True,,,True,,True,True,True,,,,True,True,,True,True,True,True,True,True,,True,True,True,,,,,True,,,True,,True,True,True,,True,True,True,,,True,,,,,,,True,,True,True,True,,,True,,True,,,,,,True,,,True,,,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,Audi ,"30TDI S-Line, S-Tronic, Black edi. Virtual Cockp.",A3,23000.0,Berline,Occasion,5,N/A,86 000 km,07/2019,85 kW (116 CH),Boîte automatique,7,Diesel,Noir,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,True,True,,True,True,True,True,True,True,True,,,True,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,True,True,,True,,,,,,,,,,,True,,,True,True,True,True,,,,True,,True,,,,True,,True,,True,True,True,,True,,,,True,,,,True,,,,,,,,,,,,,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,Audi ,Sportback 30 TFSi S-Line,A1,29890.0,Autres,Occasion,N/A,N/A,17 800 km,07/2019,85 kW (116 CH),N/A,N/A,Essence,Gris,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,,,,True,True,,True,,,True,True,True,True,,True,True,,,,True,True,True,True,,True,True,True,,,,True,True,,,True,,,True,,,,,True,,,,,,,,,,True,,True,,,,,True,True,True,,,True,,,,,,True,,,True,,,,True,True,,,,,,,True,,,,True,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,Audi ,35 TFSI cylinder on demand Sportback S tronic desi,A3,22500.0,Break,Occasion,5,N/A,61 000 km,08/2019,110 kW (150 CH),Boîte automatique,7,Essence,Noir,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,Oui,,,True,,,True,,,True,,,True,True,,,,,True,,,True,,,,True,,True,True,True,,,,,,,,True,,,,True,,,,,,,,True,,True,True,,,,,,,True,,,True,True,True,,,True,,True,True,,,True,,,,,,,,,,,,,,,True,,,,,True,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,Audi ,1.5 TFSI cylinder on demand Sportback S tronic des,A3,22500.0,Break,Occasion,5,N/A,60 900 km,08/2019,110 kW (150 CH),Boîte automatique,7,Essence,Noir,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Oui,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,True,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2808,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,Audi ,Sportback 30 TDI CLIMA REGUL GPS PDC 1° MAIN,A3,23900.0,Berline,Occasion,5,N/A,34 500 km,02/2020,85 kW (116 CH),Boîte manuelle,6,Diesel,Bleu,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,N/A,,True,,,,,,,,True,True,True,,,True,,,,,True,True,,True,,,,True,True,True,,,,True,True,,True,,,True,True,,,,True,,,True,True,,,,,,,,,,True,,,,,,True,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,Audi ,35 TFSI S-Tronic CUIR GPS REGUL PDC 1° MAIN,A4,30980.0,Berline,Occasion,4,Luxembourg,39 100 km,02/2020,110 kW (150 CH),Boîte automatique,N/A,Essence,Bleu,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,N/A,True,True,,,,,,,,True,,True,,,True,,,,,True,True,,,True,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,,,,True,,,,,,,,,True,True,,,,True,,True,,,True,True,True,True,True,,,,,True,,,,True,,,,True,,,,True,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,True,,,,,,,,
2811,Audi ,sportback 2.0 tdi 150cv s-tronic sport,A3,27870.0,Berline,Occasion,5,N/A,49 000 km,05/2020,110 kW (150 CH),Boîte automatique,N/A,Diesel (Filtre à particules),Gris,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,N/A,,,,,,,,,,,,True,True,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,Audi ,Limo 35TFSI 150 S-tronic 7 S-Line - Garantie usine,A3,30900.0,Berline,Occasion,4,Allemagne,32 000 km,07/2020,110 kW (150 CH),Boîte automatique,7,Essence,Gris,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,N/A,,True,True,,,,True,,True,True,,True,True,True,,,,True,True,True,True,,True,True,True,,True,True,True,,,,,True,,,True,True,True,True,,True,True,,True,True,True,True,,,,,True,,True,True,,True,,,,True,,True,,,True,,True,,,,True,,,,,,,,True,,,,,,,True,True,,,,True,True,True,True,,,True,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2813,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,Audi ,30 TDI Design LED Navi PTS AHK,Q2,295001.0,SUV/4x4/Pick-Up,Occasion,4,Allemagne,16 949 km,10/2020,85 kW (116 CH),Boîte manuelle,6,Diesel (Filtre à particules),Argent,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,Oui,,,True,True,,,,,True,True,True,True,True,,True,,,True,True,True,True,True,,True,True,,True,True,True,,,,True,True,True,,,,True,True,True,,True,,,,,True,,,,,True,,,,True,,True,,,,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,Audi ,advanced/30TFSI/S Tronic/Navi,A1,249901.0,Citadine,Occasion,5,N/A,36 098 km,01/2021,81 kW (110 CH),Boîte automatique,7,Essence,Gris,True,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,,,,,,,True,,,True,True,True,,,,,,True,True,True,,True,True,,True,True,,,,,True,True,,,,,True,True,True,,True,,True,,,True,,,,,,,True,,,,,,,True,,True,,,,,,True,,,,,,,,,,True,,,,,,,,,True,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
