make,model,version,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province,make_number,model_number,model_numberdos,make_model_ref,combustible_int,provincia_numero,cambio_int,prof_int,color_limpio,color_numero,km_0,km_0_int
JEEP,Cherokee,JEEP Cherokee 2.2 CRD 143kW Overland 9AT E6D 4WD 5p.,41990,Diésel,2020.0,8000,195.0,5,Automático,Blanco,17,True,Navarra,53,591,3,5303,0,33,1,1,Blanco,282,True,1
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC 5p.,36750,Diésel,2017.0,67093,170.0,5,Automático,Granate,17,True,Sevilla,56,795,35,5635,0,39,1,1,Granate,408,False,0
BMW,Serie 5,BMW Serie 5 530DA 4p.,24999,Diésel,2015.0,109999,258.0,4,Automático,Gris / Plata,15,True,Jaén,50,593,7,5007,0,23,1,1,Gris / Plata,412,False,0
AUDI,A6,AUDI A6 RS 6 Avant TFSI quattro 5p.,149900,Gasolina,2020.0,2230,600.0,5,Automático,Blanco,12,True,Las Palmas,49,672,16,4916,1,25,1,1,Blanco,282,True,1
JAGUAR,XF,JAGUAR XF 2.0D 132kW 180CV Prestige Auto 4p.,22900,Diésel,2017.0,70000,180.0,4,Automático,Negro,4,False,A Coruña,57,604,5,5705,0,0,1,0,Negro,526,False,0
VOLKSWAGEN,T-Roc,VOLKSWAGEN TRoc Advance 2.0 TDI 110kW 150CV DSG 5p.,25900,Diésel,2019.0,10712,150.0,5,Automático,4M4M Naranja Calatea (metalizado),9,True,Tarragona,38,697,32,3832,0,41,1,1,4M4M Naranja Calatea,118,False,0
AUDI,SQ7,AUDI SQ7 4.0 TDI quattro tiptronic 5p.,59999,Diésel,2017.0,157910,435.0,5,Automático,Blanco,32,True,Badajoz,49,837,37,4937,0,5,1,1,Blanco,282,False,0
AUDI,SQ5,AUDI SQ5 3.0 TDI 313cv quattro tiptronic 5p.,28999,Diésel,2015.0,127000,313.0,5,Automático,Negro,25,True,Salamanca,49,741,28,4928,0,37,1,1,Negro,526,False,0
MERCEDES-BENZ,GLB,MERCEDES-BENZ GLB 2.0 GLB 200 D DCT 110KW 150CV 5p.,44433,Diésel,2020.0,0,150.0,5,Manual,Azul (AZUL DENIM),11,True,Alicante,56,810,39,5639,0,2,0,1,Azul,234,True,1
BMW,Serie 3,BMW Serie 3 318d 4p.,33500,Diésel,2020.0,12000,150.0,4,Automático,C1Z Bronce Vermont (metalizado),16,True,Madrid,50,508,2,5002,0,29,1,1,C1Z Bronce Vermont,323,False,0
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 2.0 TDI 150CV BMT 5p.,34900,Diésel,2020.0,9810,150.0,5,Manual,Negro,15,True,A Coruña,38,649,29,3829,0,0,0,1,Negro,526,True,1
HONDA,Civic,HONDA Civic 1.0 IVTEC TURBO ELEGANCE NAV 5p.,21990,Gasolina,2020.0,10,126.0,5,Manual,Blanco,18,True,Barcelona,30,404,9,3009,1,7,0,1,Blanco,282,True,1
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC 5p.,60974,Híbrido enchufable,2020.0,0,306.0,5,Manual,Gris / Plata (Gris Selenita),18,True,Madrid,56,795,35,5635,5,29,0,1,Gris / Plata,412,True,1
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d 4p.,22700,Diésel,2015.0,91415,170.0,4,Manual,890 Azul Cavansita (metalizado),32,True,Valencia,56,645,24,5624,0,45,0,1,890 Azul Cavansita,171,False,0
PORSCHE,911,PORSCHE 911 TURBO 2p.,45490,Gasolina,2001.0,93000,420.0,2,Manual,Azul,5,True,Tenerife,67,857,10,6710,1,42,0,1,Azul,234,False,0
NISSAN,X-TRAIL,NISSAN XTRAIL 5 Plazas dCi 96 kW 130 CV TEKNA 5p.,24700,Diésel,2018.0,27474,130.0,5,Manual,Negro,54,True,Valencia,37,623,41,3741,0,45,0,1,Negro,526,False,0
BMW,Serie 2,BMW Serie 2 225dA 2p.,22950,Diésel,2014.0,119000,218.0,2,Automático,Gris / Plata,46,True,Toledo,50,751,17,5017,0,44,1,1,Gris / Plata,412,False,0
SEAT,Tarraco,SEAT Tarraco 1.5 TSI 110kW 150CV StSp Style Plus 5p.,26500,Gasolina,2019.0,12000,150.0,5,Manual,Blanco (Oryx),12,True,Madrid,27,712,16,2716,1,29,0,1,Blanco,282,False,0
HYUNDAI,TUCSON,HYUNDAI TUCSON 1.6 TGDI 130kW 177CV Tecno DT 4X2 5p.,27500,Gasolina,2019.0,11350,177.0,5,Automático,Azul (Stellar Blue),23,True,Barcelona,35,607,26,3526,1,7,1,1,Azul,234,False,0
MINI,MINI,MINI MINI JOHN COOPER WORKS GP 3p.,52900,Gasolina,2020.0,600,306.0,3,Automático,Gris / Plata (Racing Grey Metalizado),24,True,Tarragona,41,463,1,4101,1,41,1,1,Gris / Plata,412,True,1
CITROEN,Grand C4 Spacetourer,CITROEN Grand C4 Spacetourer PureTech 96KW 130CV SS EAT8 Feel 5p.,22500,Gasolina,2020.0,10,130.0,5,Automático,Negro,20,True,Zaragoza,20,639,37,2037,1,49,1,1,Negro,526,True,1
PORSCHE,Boxster,PORSCHE Boxster S 2p.,23500,Gasolina,2008.0,235000,295.0,2,Automático,Negro,5,False,Barcelona,67,735,3,6703,1,7,1,0,Negro,526,False,0
BMW,X6,BMW X6 xDrive30d 5p.,36500,Diésel,2015.0,139000,258.0,5,Automático,Blanco,54,True,Madrid,50,790,19,5019,0,29,1,1,Blanco,282,False,0
VOLKSWAGEN,Touareg,VOLKSWAGEN Touareg Premium 3.0 TDI 210kW 286CV Tip 4Mot 5p.,59990,Diésel,2018.0,17500,286.0,5,Automático,Gris / Plata,29,True,Toledo,38,630,27,3827,0,44,1,1,Gris / Plata,412,False,0
AUDI,A3,AUDI A3 design edit 1.5 TFSI CoD EVO S tronic SB 5p.,22300,Gasolina,2018.0,24999,150.0,5,Automático,Gris / Plata (L5L5 Plata Florete),19,True,Madrid,49,542,10,4910,1,29,1,1,Gris / Plata,412,False,0
OPEL,Insignia,OPEL Insignia GS 1.6 CDTi 100kW Turbo D Innovatio WLTP 5p.,24800,Diésel,2020.0,2400,136.0,5,Manual,Gris / Plata,18,True,Alicante,23,443,21,2321,0,2,0,1,Gris / Plata,412,True,1
MASERATI,Levante,MASERATI Levante S 5p.,54000,Gasolina,2016.0,62000,430.0,5,Automático,Azul,8,False,Madrid,66,844,6,6606,1,29,1,0,Azul,234,False,0
INFINITI,QX70,INFINITI QX70 3.0D V6 GT PREMIUM AWD AUTO 5p.,23720,Diésel,2015.0,104609,238.0,5,Automático,Gris / Plata (GRIS ),16,True,Madrid,46,711,9,4609,0,29,1,1,Gris / Plata,412,False,0
BMW,Z4,BMW Z4 3.0i 2p.,44999,Gasolina,2004.0,147000,231.0,2,Manual,Negro (Alpina Roadster S 3.4 072/343),14,True,Madrid,50,655,9,5009,1,29,0,1,Negro,526,False,0
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 1.4 ACT TSI 150CV BMT DSG 5p.,24700,Gasolina,2017.0,21102,150.0,5,Automático,Blanco,24,False,Barcelona,38,649,29,3829,1,7,1,0,Blanco,282,False,0
AUDI,A5,AUDI A5 2.0 TDI 110kW 150CV Sportback 5p.,33690,Diésel,2018.0,101526,150.0,5,Automático,Azul,16,True,Cádiz,49,659,14,4914,0,15,1,1,Azul,234,False,0
BMW,X6,BMW X6 xDrive30d 5p.,42900,Diésel,2017.0,102000,258.0,5,Automático,Blanco,19,True,Cantabria,50,790,19,5019,0,9,1,1,Blanco,282,False,0
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Pro Larga,23500,Diésel,2017.0,13632,136.0,4,Manual,Blanco (blanco artico),13,True,Cádiz,56,589,21,5621,0,15,0,1,Blanco,282,False,0
JEEP,Compass,JEEP Compass 2.0 Mjet 103kW Limited 4x4 AD Auto 5p.,24900,Diésel,2018.0,4810,140.0,5,Automático,Blanco (BLANCO PEARL),24,True,Barcelona,53,688,6,5306,0,7,1,1,Blanco,282,True,1
OPEL,Insignia,OPEL Insignia GS 1.6 CDTi 100kW Turbo D 120 Aniversar. 5p.,25650,Diésel,2020.0,10,136.0,5,Manual,Gris / Plata,31,True,Valencia,23,443,21,2321,0,45,0,1,Gris / Plata,412,True,1
PEUGEOT,3008 Hybrid,PEUGEOT 3008 Hybrid 300 eEAT8 GT 5p.,40450,Híbrido enchufable,2020.0,5000,300.0,5,Automático,Blanco (Blanco Nacarado),37,True,Asturias,29,783,43,2943,5,4,1,1,Blanco,282,True,1
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC Exclusive 5p.,33500,Diésel,2016.0,64000,170.0,5,Automático,Gris / Plata,23,True,Álava,56,795,35,5635,0,50,1,1,Gris / Plata,412,False,0
FERRARI,California,FERRARI California 4.3 V8 4 plazas 2p.,79990,Gasolina,2010.0,88000,460.0,2,Automático,Rojo,7,True,Valencia,71,814,6,7106,1,45,1,1,Rojo,612,False,0
JEEP,Compass,JEEP Compass 1.3 Gse T4 96kW 130CV Limited MT FWD 5p.,27900,Gasolina,2021.0,5,130.0,5,Manual,Azul (Azul Shade),30,True,Salamanca,53,688,6,5306,1,37,0,1,Azul,234,True,1
AUDI,A1,AUDI A1 Sportback S line 30 TFSI 85kW 116CV 5p.,23300,Gasolina,2019.0,21393,116.0,5,Manual,Verde,25,True,Barcelona,49,522,8,4908,1,7,0,1,Verde,668,False,0
PORSCHE,911,PORSCHE 911 GT3 2p.,169900,Gasolina,2018.0,9600,500.0,2,Automático,Negro,29,True,Barcelona,67,857,10,6710,1,7,1,1,Negro,526,True,1
KIA,XCeed,KIA XCeed 1.6 GDi PHEV 104kW 141CV eTech 5p.,29350,Híbrido enchufable,2020.0,0,141.0,5,Automático,Blanco (BLANCO),28,True,Valladolid,40,680,24,4024,5,46,1,1,Blanco,282,True,1
FORD,Grand Tourneo Connect,FORD Grand Tourneo Connect 1.5 TDCi 88kW 120CV Titanium 5p.,23490,Diésel,2020.0,1,120.0,5,Manual,Gris / Plata (Gris Magnético),14,True,Madrid,24,632,29,2429,0,29,0,1,Gris / Plata,412,True,1
CUPRA,Ateca,CUPRA Ateca 2.0 TSI 221kW 4Dr DSG Limited Edition 5p.,35999,Gasolina,2020.0,15000,300.0,5,Automático,Gris / Plata (Plomo),18,True,Sevilla,63,643,2,6302,1,39,1,1,Gris / Plata,412,False,0
VOLVO,XC90,VOLVO XC90 2.0 D5 AWD Momentum C Auto 5p.,55900,Diésel,2019.0,17,235.0,5,Automático,Gris / Plata (Plata),19,True,A Coruña,51,747,18,5118,0,0,1,1,Gris / Plata,412,True,1
SUZUKI,Vitara,SUZUKI Vitara 1.4 T GLE Mid Hybrid 5p.,22450,Híbrido,2020.0,0,129.0,5,Manual,Gris / Plata,13,True,Madrid,31,580,12,3112,4,29,0,1,Gris / Plata,412,True,1
VOLKSWAGEN,Caravelle,VOLKSWAGEN Caravelle Origin Corta 2.0 TDI 110kW BMT DSG 4p.,34900,Diésel,2020.0,25,150.0,4,Automático,Negro (2T2T Deep Black efecto perla),9,True,Tarragona,38,681,31,3831,0,41,1,1,Negro,526,True,1
SKODA,Kodiaq,SKODA Kodiaq 1.5 TSI 110KW 150cv 4x2 Ambition 5p.,22990,Gasolina,2019.0,12300,150.0,5,Manual,Gris / Plata,8,True,Tenerife,34,727,14,3414,1,42,0,1,Gris / Plata,412,False,0
ALFA ROMEO,Stelvio,ALFA ROMEO Stelvio 2.2 Diesel 154kW 210CV Veloce Q4 5p.,48200,Diésel,2020.0,0,210.0,5,Automático,Blanco,11,True,Castellón,43,782,12,4312,0,10,1,1,Blanco,282,True,1
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C Coupe 220 d AMG Line 2p.,28900,Diésel,2016.0,64000,170.0,2,Automático,Gris / Plata,17,True,Pontevedra,56,645,24,5624,0,36,1,1,Gris / Plata,412,False,0
JAGUAR,Serie XK,JAGUAR Serie XK 5.0 V8 Portfolio Coupe 3p.,37900,Gasolina,2014.0,74600,385.0,3,Automático,Negro,32,True,Pontevedra,57,736,7,5707,1,36,1,1,Negro,526,False,0
PEUGEOT,3008,PEUGEOT 3008 1.2 PURETECH 96KW 130CV ALLURE EAT8 5p.,26400,Gasolina,2019.0,10863,130.0,5,Automático,Blanco,22,True,Baleares,29,613,38,2938,1,6,1,1,Blanco,282,False,0
SEAT,Tarraco,SEAT Tarraco 2.0 TDI 110kW 150CV SS Style Plus 5p.,29490,Diésel,2020.0,6,150.0,5,Manual,Negro,48,True,Madrid,27,712,16,2716,0,29,0,1,Negro,526,True,1
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 220 d 4MATIC 4p.,38500,Diésel,2018.0,21794,194.0,4,Automático,Negro,54,True,Valladolid,56,661,27,5627,0,46,1,1,Negro,526,False,0
BMW,Serie 4,BMW Serie 4 420d Gran Coupe 5p.,24999,Diésel,2016.0,64286,190.0,5,Automático,Negro,13,True,Alicante,50,731,14,5014,0,2,1,1,Negro,526,False,0
BMW,X1,BMW X1 sDrive18d Business 5p.,25900,Diésel,2017.0,42748,150.0,5,Automático,A83 Glaciersilber (metalizado),4,True,Madrid,50,637,8,5008,0,29,1,1,A83 Glaciersilber,213,False,0
BMW,Serie 5,BMW Serie 5 530DA 4p.,32900,Diésel,2017.0,53904,265.0,4,Automático,Sophisto-grau brillant (A90),54,True,Valladolid,50,593,7,5007,0,46,1,1,Sophisto-grau brillant,642,False,0
VOLKSWAGEN,Tiguan Allspace,VOLKSWAGEN Tiguan Allspace Advance 2.0 TDI 110kW 150CV 4Mot DSG 5p.,46300,Diésel,2020.0,0,150.0,5,Automático,Gris / Plata (Indy),26,True,Madrid,38,793,37,3837,0,29,1,1,Gris / Plata,412,True,1
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,26900,Diésel,2019.0,26500,116.0,5,Automático,Blanco,30,True,Valencia,56,660,26,5626,0,45,1,1,Blanco,282,False,0
RENAULT,Scénic,RENAULT Scenic Limited Blue dCi 88 kW 120CV 5p.,24700,Diésel,2020.0,1,120.0,5,Manual,Blanco (VARIAS UNIDADES Y COLORES),14,True,Madrid,19,297,25,1925,0,29,0,1,Blanco,282,True,1
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Sport 2.0 TDI 140kW 190CV DSG 4Motion 5p.,28600,Diésel,2017.0,41239,190.0,5,Automático,Blanco,12,True,Badajoz,38,649,29,3829,0,5,1,1,Blanco,282,False,0
AUDI,Q8,AUDI Q8 50 TDI 210kW Black L quattro tiptronic 5p.,111840,Diésel,2020.0,0,286.0,5,Automático,Negro (Negro Orca Metalizado),6,True,Madrid,49,858,39,4939,0,29,1,1,Negro,526,True,1
BMW,Serie 5,BMW Serie 5 530DA 4p.,27900,Diésel,2016.0,63847,258.0,4,Manual,Gris / Plata,40,True,Madrid,50,593,7,5007,0,29,0,1,Gris / Plata,412,False,0
VOLKSWAGEN,Scirocco,VOLKSWAGEN Scirocco RLine 2.0 TSI 132kW180CV BMT 3p.,24000,Gasolina,2017.0,51000,180.0,3,Manual,Azul,1,False,Málaga,38,478,19,3819,1,32,0,0,Azul,234,False,0
MERCEDES-BENZ,Clase GLE,MERCEDES-BENZ Clase GLE GLE 350 d 4MATIC 5p.,43400,Diésel,2016.0,84953,258.0,5,Automático,Gris / Plata (MET Pintura metalizada),29,True,Madrid,56,804,37,5637,0,29,1,1,Gris / Plata,412,False,0
PEUGEOT,e-2008,PEUGEOT e2008 Electrico GT 5p.,31990,Eléctrico,2020.0,1762,136.0,5,Automático,M6SM Blue Vertigo (especial),15,True,Madrid,29,743,41,2941,6,29,1,1,M6SM Blue Vertigo,497,True,1
KIA,Ceed Tourer,KIA Ceed Tourer Tourer 1.6 GDi PHEV 104kW 141CV eTech 5p.,28990,Híbrido enchufable,2020.0,5,141.0,5,Automático,Rojo,27,True,Barcelona,40,602,22,4022,5,7,1,1,Rojo,612,True,1
BMW,Serie 4,BMW Serie 4 420d Gran Coupe 5p.,24000,Diésel,2016.0,73000,190.0,5,Automático,Marrón,5,False,Sevilla,50,731,14,5014,0,39,1,0,Marrón,505,False,0
NISSAN,LEAF,NISSAN LEAF 40kWh NConnecta 5p.,26145,Eléctrico,2019.0,0,150.0,5,Manual,Rojo,9,True,Valencia,37,626,42,3742,6,45,0,1,Rojo,612,True,1
PEUGEOT,508 Hybrid,PEUGEOT 508 Hybrid SW GT Line 225 eEAT8 5p.,36750,Híbrido enchufable,2020.0,10000,225.0,5,Automático,Blanco,30,True,Alicante,29,766,42,2942,5,2,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC AMG Line 5p.,33990,Diésel,2016.0,76000,170.0,5,Automático,Gris / Plata,27,True,Cantabria,56,795,35,5635,0,9,1,1,Gris / Plata,412,False,0
MERCEDES-BENZ,GLB,MERCEDES-BENZ GLB 2.0 GLB 200 D DCT 110KW 150CV 5p.,45900,Diésel,2020.0,0,150.0,5,Automático,Azul (Denim),22,True,Barcelona,56,810,39,5639,0,7,1,1,Azul,234,True,1
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E Coupe E 300 2p.,41400,Gasolina,2018.0,48826,245.0,2,Manual,Rojo (ROJO),45,True,Madrid,56,661,27,5627,1,29,0,1,Rojo,612,False,0
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA MercedesAMG GLA 45 S 4MATIC 5p.,88000,Gasolina,2021.0,0,421.0,5,Automático,Rojo (ROJO PATAGONIA METALIZADO),9,True,Lugo,56,792,33,5633,1,28,1,1,Rojo,612,True,1
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A Sedan A 180 d 4p.,29990,Diésel,2020.0,10000,116.0,4,Automático,Rojo (ROJO JUPITER),11,True,Madrid,56,660,26,5626,0,29,1,1,Rojo,612,False,0
AUDI,Q5,AUDI Q5 S line 55 TFSI E quattro S tronic 5p.,54900,Híbrido enchufable,2019.0,2900,367.0,5,Automático,Gris / Plata,21,True,Burgos,49,700,22,4922,5,8,1,1,Gris / Plata,412,True,1
AUDI,A6,AUDI A6 Sport 50 TDI 210kW 286CV quattro tipt 4p.,59000,Diésel,2018.0,17000,286.0,4,Automático,Gris / Plata,44,True,Álava,49,672,16,4916,0,50,1,1,Gris / Plata,412,False,0
DS,DS 7 Crossback,DS DS 7 Crossback BlueHDi 132kW 180CV Auto. SO CHIC 5p.,29000,Diésel,2018.0,44000,180.0,5,Automático,Negro,13,True,Córdoba,55,752,6,5506,0,16,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 200 d 4MATIC 5p.,46400,Diésel,2020.0,18818,163.0,5,Automático,designo rojo jacinto,18,True,Toledo,56,795,35,5635,0,44,1,1,designo rojo jacinto,701,False,0
OPEL,Grandland X PHEV,OPEL Grandland X PHEV 1.6 Turbo Ultimate Auto 4x4 5p.,36600,Híbrido enchufable,2020.0,2000,300.0,5,Automático,Blanco (Blanco Jade),26,True,Badajoz,23,773,36,2336,5,5,1,1,Blanco,282,True,1
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 2.0 TDI 110kW 150CV 5p.,24400,Diésel,2019.0,64000,150.0,5,Manual,Negro,7,False,Madrid,38,649,29,3829,0,29,0,0,Negro,526,False,0
RENAULT,Talisman,RENAULT Talisman S.T. Init. P. Blue dCi 147kW200CV EDC 5p.,33900,Diésel,2020.0,15054,200.0,5,Automático,Blanco,14,True,Barcelona,19,581,40,1940,0,7,1,1,Blanco,282,False,0
BMW,Serie 3,BMW Serie 3 320d Auto. 4p.,41190,Diésel,2019.0,1786,190.0,4,Automático,Gris / Plata,18,True,Tarragona,50,508,2,5002,0,41,1,1,Gris / Plata,412,True,1
PEUGEOT,508,PEUGEOT 508 SW GT Line HYBRID 225 eEAT8 5p.,36750,Híbrido enchufable,2020.0,50,225.0,5,Automático,Blanco,30,True,Alicante,29,557,35,2935,5,2,1,1,Blanco,282,True,1
HONDA,CR-V,HONDA CRV 1.6 iDTEC 118kW 160CV 4x4 Ex Sens Aut 5p.,21990,Diésel,2016.0,101900,160.0,5,Automático,Blanco,34,True,Madrid,30,556,11,3011,0,29,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d AMG Line Estate 5p.,22599,Diésel,2015.0,111264,170.0,5,Automático,Gris / Plata,28,True,Madrid,56,645,24,5624,0,29,1,1,Gris / Plata,412,False,0
NISSAN,LEAF,NISSAN LEAF 40kWh Acenta 5p.,29800,Eléctrico,2020.0,0,150.0,5,Automático,Negro,7,True,Murcia,37,626,42,3742,6,31,1,1,Negro,526,True,1
AUDI,A4,AUDI A4 S line ed 2.0 TDI 110kW 150CV Avant 5p.,26800,Diésel,2018.0,22417,150.0,5,Manual,Gris / Plata,21,True,Madrid,49,525,9,4909,0,29,0,1,Gris / Plata,412,False,0
LEXUS,ES,LEXUS ES 2.5 300h Executive 4p.,41900,Híbrido,2019.0,24000,218.0,4,Automático,Blanco,23,True,Barcelona,54,802,19,5419,4,7,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,27850,Diésel,2019.0,9058,116.0,5,Automático,Blanco,25,True,Barcelona,56,660,26,5626,0,7,1,1,Blanco,282,True,1
AUDI,A3,AUDI A3 S line 30 TDI 85kW S tronic Sportback 5p.,21900,Diésel,2018.0,47000,116.0,5,Automático,Blanco,40,True,Toledo,49,542,10,4910,0,44,1,1,Blanco,282,False,0
MERCEDES-BENZ,GLB,MERCEDES-BENZ GLB 1.3 GLB 200 DCT 120KW 163CV 5p.,47600,Gasolina,2020.0,0,163.0,5,Automático,Gris / Plata (Gris Montaña),30,True,Sevilla,56,810,39,5639,1,39,1,1,Gris / Plata,412,True,1
HONDA,Civic,HONDA Civic 1.0 IVTEC TURBO ELEGANCE NAV 5p.,23400,Gasolina,2020.0,1,129.0,5,Manual,Negro,6,True,Castellón,30,404,9,3009,1,10,0,1,Negro,526,True,1
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Limited Edition 5p.,26500,Híbrido,2019.0,9000,122.0,5,Automático,Amarillo (Amarillo Wasabi y Techo negro),6,True,Barcelona,33,616,23,3323,4,7,1,1,Amarillo,230,True,1
RENAULT,Grand Scénic,RENAULT Grand Scenic Zen Blue dCi 110 kW 150CV EDC 5p.,28300,Diésel,2020.0,6000,150.0,5,Automático,Azul,24,True,Madrid,19,418,30,1930,0,29,1,1,Azul,234,True,1
BMW,Serie 1,BMW Serie 1 116d 5p.,25950,Diésel,2020.0,10000,116.0,5,Manual,Rojo,8,True,Las Palmas,50,515,3,5003,0,25,0,1,Rojo,612,False,0
MERCEDES-BENZ,GLC Coupé,MERCEDES-BENZ GLC Coupe MercedesAMG GLC 63 4MATIC 5p.,103900,Gasolina,2020.0,14900,476.0,5,Automático,Negro,15,True,Barcelona,56,822,40,5640,1,7,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E E 350 d 4p.,55000,Diésel,2018.0,46190,258.0,4,Automático,Gris / Plata (Gris Designo Mate),12,True,Tenerife,56,661,27,5627,0,42,1,1,Gris / Plata,412,False,0
AUDI,Q5,AUDI Q5 2.0 TDI 177cv quattro S tronic Ambition 5p.,23900,Diésel,2013.0,99000,177.0,5,Automático,Negro,12,True,Burgos,49,700,22,4922,0,8,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 d 5p.,23500,Diésel,2017.0,120000,136.0,5,Automático,Rojo,22,True,Pontevedra,56,676,29,5629,0,36,1,1,Rojo,612,False,0
BMW,i3,BMW i3 94ah REX 5p.,23900,Híbrido enchufable,2017.0,24000,170.0,5,Automático,Blanco,36,True,Madrid,50,658,10,5010,5,29,1,1,Blanco,282,False,0
AUDI,A6,AUDI A6 Avant 3.0TDI 272cv quatt S tro S line ed 5p.,27000,Diésel,2016.0,125000,272.0,5,Automático,Gris / Plata,27,True,Sevilla,49,672,16,4916,0,39,1,1,Gris / Plata,412,False,0
SKODA,Karoq,SKODA Karoq 2.0 TDI 110kW 150CV DSG 4X4 Ambition 5p.,29900,Diésel,2019.0,21505,150.0,5,Automático,Rojo,44,True,A Coruña,34,674,13,3413,0,0,1,1,Rojo,612,False,0
AUDI,A5,AUDI A5 Sportback 2.0 TDI clean 150 multi S line 5p.,22490,Diésel,2016.0,108802,150.0,5,Automático,Gris / Plata,36,True,Sevilla,49,659,14,4914,0,39,1,1,Gris / Plata,412,False,0
BMW,X3,BMW X3 XDRIVE20D 5p.,24900,Diésel,2016.0,73158,190.0,5,Automático,Blanco,35,True,Granada,50,662,11,5011,0,18,1,1,Blanco,282,False,0
HYUNDAI,i30,HYUNDAI i30 2.0 TGDI 202kW 275CV N Performance Sky 5p.,29900,Gasolina,2020.0,7600,275.0,5,Manual,Blanco (Tapicería de Alcántara N Performance Negra),29,True,Asturias,35,454,22,3522,1,4,0,1,Blanco,282,True,1
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 5.0 V8 405kW SV Autobiography DE 4WD AT 5p.,103990,Gasolina,2020.0,3500,550.0,5,Automático,Azul,52,True,Asturias,62,827,9,6209,1,4,1,1,Azul,234,True,1
CITROEN,C5 Aircross,CITROEN C5 Aircross BlueHdi 96kW 130CV SS Live 5p.,23990,Diésel,2020.0,10,131.0,5,Manual,Blanco,25,True,Vizcaya,20,692,38,2038,0,47,0,1,Blanco,282,True,1
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Select Larga,38400,Diésel,2020.0,5,136.0,4,Automático,Blanco,21,True,Madrid,56,589,21,5621,0,29,1,1,Blanco,282,True,1
JEEP,Compass,JEEP Compass 2.0 Mjet 103kW Limited 4x4 5p.,28500,Diésel,2019.0,20000,140.0,5,Automático,Blanco,54,True,Huesca,53,688,6,5306,0,22,1,1,Blanco,282,False,0
BMW,Serie 5,BMW Serie 5 M5 4p.,23999,Gasolina,1993.0,229500,340.0,4,Manual,Azul (MARINO),54,True,Alicante,50,593,7,5007,1,2,0,1,Azul,234,False,0
AUDI,A3,AUDI A3 SportbackALLIN edit 35 TDI 110kW S tron 5p.,31990,Diésel,2020.0,9,150.0,5,Automático,Rojo,30,True,Zaragoza,49,542,10,4910,0,49,1,1,Rojo,612,True,1
PORSCHE,911,PORSCHE 911 Carrera Coupe 325cv 2p.,38500,Gasolina,2006.0,103000,325.0,2,Manual,Blanco,12,False,Baleares,67,857,10,6710,1,6,0,0,Blanco,282,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 200 d 5p.,22400,Diésel,2017.0,38000,136.0,5,Manual,Blanco,11,False,Lleida,56,660,26,5626,0,27,0,0,Blanco,282,False,0
AUDI,A6,AUDI A6 Avant Sport 40 TDI 150kW quatul S tron. 5p.,44500,Diésel,2019.0,20084,204.0,5,Automático,Gris / Plata (2L2L Gris TifÃ³n metalizado),6,True,Madrid,49,672,16,4916,0,29,1,1,Gris / Plata,412,False,0
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport 3.0 SDV6 183kW 249CV HSE 5p.,76000,Diésel,2020.0,7829,249.0,5,Automático,Negro,10,True,Murcia,62,803,8,6208,0,31,1,1,Negro,526,True,1
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Pro Larga,28900,Diésel,2018.0,32600,136.0,4,Automático,Gris / Plata (GRIS PEDERNAL),9,True,Madrid,56,589,21,5621,0,29,1,1,Gris / Plata,412,False,0
